Zip Code,Zip Code Layer: A,Zip Code Layer: B,Zip Code Layer: C,,,,,,TOTAL Zip Codes Grouped,4623
10913,Northern New York,Rockland,-,,,,,,,
10920,Northern New York,Rockland,-,,,,,,,
10923,Northern New York,Rockland,-,,,,,,,
10927,Northern New York,Rockland,-,,,,,,,
10931,Northern New York,Rockland,-,,,,,,,
10952,Northern New York,Rockland,-,,,,,,,
10954,Northern New York,Rockland,-,,,,,,,
10956,Northern New York,Rockland,-,,,,,,,
10960,Northern New York,Rockland,-,,,,,,,
10962,Northern New York,Rockland,-,,,,,,,
10964,Northern New York,Rockland,-,,,,,,,
10965,Northern New York,Rockland,-,,,,,,,
10968,Northern New York,Rockland,-,,,,,,,
10970,Northern New York,Rockland,-,,,,,,,
10974,Northern New York,Rockland,-,,,,,,,
10976,Northern New York,Rockland,-,,,,,,,
10977,Northern New York,Rockland,-,,,,,,,
10980,Northern New York,Rockland,-,,,,,,,
10982,Northern New York,Rockland,-,,,,,,,
10983,Northern New York,Rockland,-,,,,,,,
10984,Northern New York,Rockland,-,,,,,,,
10986,Northern New York,Rockland,-,,,,,,,
10989,Northern New York,Rockland,-,,,,,,,
10993,Northern New York,Rockland,-,,,,,,,
10994,Northern New York,Rockland,-,,,,,,,
12922,Northern New York,Other,Saint Lawrence,,,,,,,
12927,Northern New York,Other,Saint Lawrence,,,,,,,
12949,Northern New York,Other,Saint Lawrence,,,,,,,
12965,Northern New York,Other,Saint Lawrence,,,,,,,
12967,Northern New York,Other,Saint Lawrence,,,,,,,
12973,Northern New York,Other,Saint Lawrence,,,,,,,
13613,Northern New York,Other,Saint Lawrence,,,,,,,
13614,Northern New York,Other,Saint Lawrence,,,,,,,
13617,Northern New York,Other,Saint Lawrence,,,,,,,
13621,Northern New York,Other,Saint Lawrence,,,,,,,
13623,Northern New York,Other,Saint Lawrence,,,,,,,
13625,Northern New York,Other,Saint Lawrence,,,,,,,
13630,Northern New York,Other,Saint Lawrence,,,,,,,
13633,Northern New York,Other,Saint Lawrence,,,,,,,
13635,Northern New York,Other,Saint Lawrence,,,,,,,
13639,Northern New York,Other,Saint Lawrence,,,,,,,
13642,Northern New York,Other,Saint Lawrence,,,,,,,
13645,Northern New York,Other,Saint Lawrence,,,,,,,
13646,Northern New York,Other,Saint Lawrence,,,,,,,
13647,Northern New York,Other,Saint Lawrence,,,,,,,
13649,Northern New York,Other,Saint Lawrence,,,,,,,
13652,Northern New York,Other,Saint Lawrence,,,,,,,
13654,Northern New York,Other,Saint Lawrence,,,,,,,
13658,Northern New York,Other,Saint Lawrence,,,,,,,
13660,Northern New York,Other,Saint Lawrence,,,,,,,
13662,Northern New York,Other,Saint Lawrence,,,,,,,
13664,Northern New York,Other,Saint Lawrence,,,,,,,
13666,Northern New York,Other,Saint Lawrence,,,,,,,
13667,Northern New York,Other,Saint Lawrence,,,,,,,
13668,Northern New York,Other,Saint Lawrence,,,,,,,
13669,Northern New York,Other,Saint Lawrence,,,,,,,
13670,Northern New York,Other,Saint Lawrence,,,,,,,
13672,Northern New York,Other,Saint Lawrence,,,,,,,
13676,Northern New York,Other,Saint Lawrence,,,,,,,
13677,Northern New York,Other,Saint Lawrence,,,,,,,
13678,Northern New York,Other,Saint Lawrence,,,,,,,
13680,Northern New York,Other,Saint Lawrence,,,,,,,
13681,Northern New York,Other,Saint Lawrence,,,,,,,
13683,Northern New York,Other,Saint Lawrence,,,,,,,
13684,Northern New York,Other,Saint Lawrence,,,,,,,
13687,Northern New York,Other,Saint Lawrence,,,,,,,
13690,Northern New York,Other,Saint Lawrence,,,,,,,
13694,Northern New York,Other,Saint Lawrence,,,,,,,
13695,Northern New York,Other,Saint Lawrence,,,,,,,
13696,Northern New York,Other,Saint Lawrence,,,,,,,
13697,Northern New York,Other,Saint Lawrence,,,,,,,
13699,Northern New York,Other,Saint Lawrence,,,,,,,
12019,Northern New York,Other,Saratoga,,,,,,,
12020,Northern New York,Other,Saratoga,,,,,,,
12027,Northern New York,Other,Saratoga,,,,,,,
12065,Northern New York,Other,Saratoga,,,,,,,
12074,Northern New York,Other,Saratoga,,,,,,,
12118,Northern New York,Other,Saratoga,,,,,,,
12148,Northern New York,Other,Saratoga,,,,,,,
12151,Northern New York,Other,Saratoga,,,,,,,
12170,Northern New York,Other,Saratoga,,,,,,,
12188,Northern New York,Other,Saratoga,,,,,,,
12803,Northern New York,Other,Saratoga,,,,,,,
12822,Northern New York,Other,Saratoga,,,,,,,
12831,Northern New York,Other,Saratoga,,,,,,,
12833,Northern New York,Other,Saratoga,,,,,,,
12835,Northern New York,Other,Saratoga,,,,,,,
12850,Northern New York,Other,Saratoga,,,,,,,
12859,Northern New York,Other,Saratoga,,,,,,,
12863,Northern New York,Other,Saratoga,,,,,,,
12866,Northern New York,Other,Saratoga,,,,,,,
12871,Northern New York,Other,Saratoga,,,,,,,
12884,Northern New York,Other,Saratoga,,,,,,,
12008,Northern New York,Other,Schenectady,,,,,,,
12053,Northern New York,Other,Schenectady,,,,,,,
12056,Northern New York,Other,Schenectady,,,,,,,
12137,Northern New York,Other,Schenectady,,,,,,,
12141,Northern New York,Other,Schenectady,,,,,,,
12150,Northern New York,Other,Schenectady,,,,,,,
12301,Northern New York,Other,Schenectady,,,,,,,
12302,Northern New York,Other,Schenectady,,,,,,,
12303,Northern New York,Other,Schenectady,,,,,,,
12304,Northern New York,Other,Schenectady,,,,,,,
12305,Northern New York,Other,Schenectady,,,,,,,
12306,Northern New York,Other,Schenectady,,,,,,,
12307,Northern New York,Other,Schenectady,,,,,,,
12308,Northern New York,Other,Schenectady,,,,,,,
12309,Northern New York,Other,Schenectady,,,,,,,
12325,Northern New York,Other,Schenectady,,,,,,,
12345,Northern New York,Other,Schenectady,,,,,,,
12031,Northern New York,Other,Schoharie,,,,,,,
12035,Northern New York,Other,Schoharie,,,,,,,
12036,Northern New York,Other,Schoharie,,,,,,,
12043,Northern New York,Other,Schoharie,,,,,,,
12071,Northern New York,Other,Schoharie,,,,,,,
12073,Northern New York,Other,Schoharie,,,,,,,
12076,Northern New York,Other,Schoharie,,,,,,,
12092,Northern New York,Other,Schoharie,,,,,,,
12093,Northern New York,Other,Schoharie,,,,,,,
12122,Northern New York,Other,Schoharie,,,,,,,
12131,Northern New York,Other,Schoharie,,,,,,,
12149,Northern New York,Other,Schoharie,,,,,,,
12157,Northern New York,Other,Schoharie,,,,,,,
12160,Northern New York,Other,Schoharie,,,,,,,
12175,Northern New York,Other,Schoharie,,,,,,,
12187,Northern New York,Other,Schoharie,,,,,,,
12194,Northern New York,Other,Schoharie,,,,,,,
13459,Northern New York,Other,Schoharie,,,,,,,
14805,Northern New York,Other,Schuyler,,,,,,,
14812,Northern New York,Other,Schuyler,,,,,,,
14815,Northern New York,Other,Schuyler,,,,,,,
14818,Northern New York,Other,Schuyler,,,,,,,
14824,Northern New York,Other,Schuyler,,,,,,,
14841,Northern New York,Other,Schuyler,,,,,,,
14863,Northern New York,Other,Schuyler,,,,,,,
14865,Northern New York,Other,Schuyler,,,,,,,
14869,Northern New York,Other,Schuyler,,,,,,,
14876,Northern New York,Other,Schuyler,,,,,,,
14878,Northern New York,Other,Schuyler,,,,,,,
14887,Northern New York,Other,Schuyler,,,,,,,
14891,Northern New York,Other,Schuyler,,,,,,,
14893,Northern New York,Other,Schuyler,,,,,,,
13065,Northern New York,Other,Seneca,,,,,,,
13148,Northern New York,Other,Seneca,,,,,,,
13165,Northern New York,Other,Seneca,,,,,,,
14521,Northern New York,Other,Seneca,,,,,,,
14541,Northern New York,Other,Seneca,,,,,,,
14588,Northern New York,Other,Seneca,,,,,,,
14847,Northern New York,Other,Seneca,,,,,,,
14860,Northern New York,Other,Seneca,,,,,,,
14529,Northern New York,Other,Steuben,,,,,,,
14572,Northern New York,Other,Steuben,,,,,,,
14801,Northern New York,Other,Steuben,,,,,,,
14807,Northern New York,Other,Steuben,,,,,,,
14808,Northern New York,Other,Steuben,,,,,,,
14809,Northern New York,Other,Steuben,,,,,,,
14810,Northern New York,Other,Steuben,,,,,,,
14819,Northern New York,Other,Steuben,,,,,,,
14820,Northern New York,Other,Steuben,,,,,,,
14821,Northern New York,Other,Steuben,,,,,,,
14823,Northern New York,Other,Steuben,,,,,,,
14826,Northern New York,Other,Steuben,,,,,,,
14827,Northern New York,Other,Steuben,,,,,,,
14830,Northern New York,Other,Steuben,,,,,,,
14831,Northern New York,Other,Steuben,,,,,,,
14839,Northern New York,Other,Steuben,,,,,,,
14840,Northern New York,Other,Steuben,,,,,,,
14843,Northern New York,Other,Steuben,,,,,,,
14855,Northern New York,Other,Steuben,,,,,,,
14856,Northern New York,Other,Steuben,,,,,,,
14858,Northern New York,Other,Steuben,,,,,,,
14870,Northern New York,Other,Steuben,,,,,,,
14873,Northern New York,Other,Steuben,,,,,,,
14874,Northern New York,Other,Steuben,,,,,,,
14877,Northern New York,Other,Steuben,,,,,,,
14879,Northern New York,Other,Steuben,,,,,,,
14885,Northern New York,Other,Steuben,,,,,,,
14898,Northern New York,Other,Steuben,,,,,,,
12701,Northern New York,Other,Sullivan,,,,,,,
12719,Northern New York,Other,Sullivan,,,,,,,
12720,Northern New York,Other,Sullivan,,,,,,,
12721,Northern New York,Other,Sullivan,,,,,,,
12722,Northern New York,Other,Sullivan,,,,,,,
12723,Northern New York,Other,Sullivan,,,,,,,
12724,Northern New York,Other,Sullivan,,,,,,,
12725,Northern New York,Other,Sullivan,,,,,,,
12726,Northern New York,Other,Sullivan,,,,,,,
12727,Northern New York,Other,Sullivan,,,,,,,
12732,Northern New York,Other,Sullivan,,,,,,,
12733,Northern New York,Other,Sullivan,,,,,,,
12734,Northern New York,Other,Sullivan,,,,,,,
12736,Northern New York,Other,Sullivan,,,,,,,
12737,Northern New York,Other,Sullivan,,,,,,,
12738,Northern New York,Other,Sullivan,,,,,,,
12740,Northern New York,Other,Sullivan,,,,,,,
12741,Northern New York,Other,Sullivan,,,,,,,
12742,Northern New York,Other,Sullivan,,,,,,,
12743,Northern New York,Other,Sullivan,,,,,,,
12745,Northern New York,Other,Sullivan,,,,,,,
12747,Northern New York,Other,Sullivan,,,,,,,
12748,Northern New York,Other,Sullivan,,,,,,,
12749,Northern New York,Other,Sullivan,,,,,,,
12750,Northern New York,Other,Sullivan,,,,,,,
12751,Northern New York,Other,Sullivan,,,,,,,
12752,Northern New York,Other,Sullivan,,,,,,,
12754,Northern New York,Other,Sullivan,,,,,,,
12758,Northern New York,Other,Sullivan,,,,,,,
12759,Northern New York,Other,Sullivan,,,,,,,
12760,Northern New York,Other,Sullivan,,,,,,,
12762,Northern New York,Other,Sullivan,,,,,,,
12763,Northern New York,Other,Sullivan,,,,,,,
12764,Northern New York,Other,Sullivan,,,,,,,
12765,Northern New York,Other,Sullivan,,,,,,,
12766,Northern New York,Other,Sullivan,,,,,,,
12767,Northern New York,Other,Sullivan,,,,,,,
12768,Northern New York,Other,Sullivan,,,,,,,
12769,Northern New York,Other,Sullivan,,,,,,,
12770,Northern New York,Other,Sullivan,,,,,,,
12775,Northern New York,Other,Sullivan,,,,,,,
12776,Northern New York,Other,Sullivan,,,,,,,
12777,Northern New York,Other,Sullivan,,,,,,,
12778,Northern New York,Other,Sullivan,,,,,,,
12779,Northern New York,Other,Sullivan,,,,,,,
12781,Northern New York,Other,Sullivan,,,,,,,
12783,Northern New York,Other,Sullivan,,,,,,,
12784,Northern New York,Other,Sullivan,,,,,,,
12785,Northern New York,Other,Sullivan,,,,,,,
12786,Northern New York,Other,Sullivan,,,,,,,
12787,Northern New York,Other,Sullivan,,,,,,,
12788,Northern New York,Other,Sullivan,,,,,,,
12789,Northern New York,Other,Sullivan,,,,,,,
12790,Northern New York,Other,Sullivan,,,,,,,
12791,Northern New York,Other,Sullivan,,,,,,,
12792,Northern New York,Other,Sullivan,,,,,,,
13732,Northern New York,Other,Tioga,,,,,,,
13734,Northern New York,Other,Tioga,,,,,,,
13736,Northern New York,Other,Tioga,,,,,,,
13743,Northern New York,Other,Tioga,,,,,,,
13811,Northern New York,Other,Tioga,,,,,,,
13812,Northern New York,Other,Tioga,,,,,,,
13827,Northern New York,Other,Tioga,,,,,,,
13835,Northern New York,Other,Tioga,,,,,,,
13840,Northern New York,Other,Tioga,,,,,,,
13845,Northern New York,Other,Tioga,,,,,,,
13864,Northern New York,Other,Tioga,,,,,,,
14859,Northern New York,Other,Tioga,,,,,,,
14883,Northern New York,Other,Tioga,,,,,,,
14892,Northern New York,Other,Tioga,,,,,,,
13053,Northern New York,Other,Tompkins,,,,,,,
13062,Northern New York,Other,Tompkins,,,,,,,
13068,Northern New York,Other,Tompkins,,,,,,,
13073,Northern New York,Other,Tompkins,,,,,,,
13092,Northern New York,Other,Tompkins,,,,,,,
13102,Northern New York,Other,Tompkins,,,,,,,
14817,Northern New York,Other,Tompkins,,,,,,,
14850,Northern New York,Other,Tompkins,,,,,,,
14851,Northern New York,Other,Tompkins,,,,,,,
14852,Northern New York,Other,Tompkins,,,,,,,
14853,Northern New York,Other,Tompkins,,,,,,,
14854,Northern New York,Other,Tompkins,,,,,,,
14867,Northern New York,Other,Tompkins,,,,,,,
14881,Northern New York,Other,Tompkins,,,,,,,
14882,Northern New York,Other,Tompkins,,,,,,,
14886,Northern New York,Other,Tompkins,,,,,,,
12401,Northern New York,Other,Ulster,,,,,,,
12402,Northern New York,Other,Ulster,,,,,,,
12404,Northern New York,Other,Ulster,,,,,,,
12409,Northern New York,Other,Ulster,,,,,,,
12410,Northern New York,Other,Ulster,,,,,,,
12411,Northern New York,Other,Ulster,,,,,,,
12412,Northern New York,Other,Ulster,,,,,,,
12416,Northern New York,Other,Ulster,,,,,,,
12417,Northern New York,Other,Ulster,,,,,,,
12419,Northern New York,Other,Ulster,,,,,,,
12420,Northern New York,Other,Ulster,,,,,,,
12428,Northern New York,Other,Ulster,,,,,,,
12429,Northern New York,Other,Ulster,,,,,,,
12432,Northern New York,Other,Ulster,,,,,,,
12433,Northern New York,Other,Ulster,,,,,,,
12435,Northern New York,Other,Ulster,,,,,,,
12440,Northern New York,Other,Ulster,,,,,,,
12441,Northern New York,Other,Ulster,,,,,,,
12443,Northern New York,Other,Ulster,,,,,,,
12446,Northern New York,Other,Ulster,,,,,,,
12448,Northern New York,Other,Ulster,,,,,,,
12449,Northern New York,Other,Ulster,,,,,,,
12453,Northern New York,Other,Ulster,,,,,,,
12456,Northern New York,Other,Ulster,,,,,,,
12457,Northern New York,Other,Ulster,,,,,,,
12458,Northern New York,Other,Ulster,,,,,,,
12461,Northern New York,Other,Ulster,,,,,,,
12464,Northern New York,Other,Ulster,,,,,,,
12465,Northern New York,Other,Ulster,,,,,,,
12466,Northern New York,Other,Ulster,,,,,,,
12471,Northern New York,Other,Ulster,,,,,,,
12472,Northern New York,Other,Ulster,,,,,,,
12475,Northern New York,Other,Ulster,,,,,,,
12477,Northern New York,Other,Ulster,,,,,,,
12480,Northern New York,Other,Ulster,,,,,,,
12481,Northern New York,Other,Ulster,,,,,,,
12483,Northern New York,Other,Ulster,,,,,,,
12484,Northern New York,Other,Ulster,,,,,,,
12486,Northern New York,Other,Ulster,,,,,,,
12487,Northern New York,Other,Ulster,,,,,,,
12489,Northern New York,Other,Ulster,,,,,,,
12490,Northern New York,Other,Ulster,,,,,,,
12491,Northern New York,Other,Ulster,,,,,,,
12493,Northern New York,Other,Ulster,,,,,,,
12494,Northern New York,Other,Ulster,,,,,,,
12495,Northern New York,Other,Ulster,,,,,,,
12498,Northern New York,Other,Ulster,,,,,,,
12515,Northern New York,Other,Ulster,,,,,,,
12525,Northern New York,Other,Ulster,,,,,,,
12528,Northern New York,Other,Ulster,,,,,,,
12542,Northern New York,Other,Ulster,,,,,,,
12547,Northern New York,Other,Ulster,,,,,,,
12548,Northern New York,Other,Ulster,,,,,,,
12561,Northern New York,Other,Ulster,,,,,,,
12568,Northern New York,Other,Ulster,,,,,,,
12588,Northern New York,Other,Ulster,,,,,,,
12589,Northern New York,Other,Ulster,,,,,,,
12801,Northern New York,Other,Warren,,,,,,,
12804,Northern New York,Other,Warren,,,,,,,
12808,Northern New York,Other,Warren,,,,,,,
12810,Northern New York,Other,Warren,,,,,,,
12811,Northern New York,Other,Warren,,,,,,,
12814,Northern New York,Other,Warren,,,,,,,
12815,Northern New York,Other,Warren,,,,,,,
12817,Northern New York,Other,Warren,,,,,,,
12820,Northern New York,Other,Warren,,,,,,,
12824,Northern New York,Other,Warren,,,,,,,
12836,Northern New York,Other,Warren,,,,,,,
12843,Northern New York,Other,Warren,,,,,,,
12844,Northern New York,Other,Warren,,,,,,,
12845,Northern New York,Other,Warren,,,,,,,
12846,Northern New York,Other,Warren,,,,,,,
12853,Northern New York,Other,Warren,,,,,,,
12856,Northern New York,Other,Warren,,,,,,,
12860,Northern New York,Other,Warren,,,,,,,
12862,Northern New York,Other,Warren,,,,,,,
12874,Northern New York,Other,Warren,,,,,,,
12878,Northern New York,Other,Warren,,,,,,,
12885,Northern New York,Other,Warren,,,,,,,
12886,Northern New York,Other,Warren,,,,,,,
12809,Northern New York,Other,Washington,,,,,,,
12816,Northern New York,Other,Washington,,,,,,,
12819,Northern New York,Other,Washington,,,,,,,
12821,Northern New York,Other,Washington,,,,,,,
12823,Northern New York,Other,Washington,,,,,,,
12827,Northern New York,Other,Washington,,,,,,,
12828,Northern New York,Other,Washington,,,,,,,
12832,Northern New York,Other,Washington,,,,,,,
12834,Northern New York,Other,Washington,,,,,,,
12837,Northern New York,Other,Washington,,,,,,,
12838,Northern New York,Other,Washington,,,,,,,
12839,Northern New York,Other,Washington,,,,,,,
12841,Northern New York,Other,Washington,,,,,,,
12848,Northern New York,Other,Washington,,,,,,,
12849,Northern New York,Other,Washington,,,,,,,
12854,Northern New York,Other,Washington,,,,,,,
12861,Northern New York,Other,Washington,,,,,,,
12865,Northern New York,Other,Washington,,,,,,,
12873,Northern New York,Other,Washington,,,,,,,
12887,Northern New York,Other,Washington,,,,,,,
13143,Northern New York,Other,Wayne,,,,,,,
13146,Northern New York,Other,Wayne,,,,,,,
13154,Northern New York,Other,Wayne,,,,,,,
14413,Northern New York,Other,Wayne,,,,,,,
14433,Northern New York,Other,Wayne,,,,,,,
14449,Northern New York,Other,Wayne,,,,,,,
14489,Northern New York,Other,Wayne,,,,,,,
14502,Northern New York,Other,Wayne,,,,,,,
14505,Northern New York,Other,Wayne,,,,,,,
14513,Northern New York,Other,Wayne,,,,,,,
14516,Northern New York,Other,Wayne,,,,,,,
14519,Northern New York,Other,Wayne,,,,,,,
14520,Northern New York,Other,Wayne,,,,,,,
14522,Northern New York,Other,Wayne,,,,,,,
14538,Northern New York,Other,Wayne,,,,,,,
14542,Northern New York,Other,Wayne,,,,,,,
14551,Northern New York,Other,Wayne,,,,,,,
14555,Northern New York,Other,Wayne,,,,,,,
14563,Northern New York,Other,Wayne,,,,,,,
14568,Northern New York,Other,Wayne,,,,,,,
14589,Northern New York,Other,Wayne,,,,,,,
14590,Northern New York,Other,Wayne,,,,,,,
14009,Northern New York,Other,Wyoming,,,,,,,
14011,Northern New York,Other,Wyoming,,,,,,,
14024,Northern New York,Other,Wyoming,,,,,,,
14037,Northern New York,Other,Wyoming,,,,,,,
14039,Northern New York,Other,Wyoming,,,,,,,
14066,Northern New York,Other,Wyoming,,,,,,,
14082,Northern New York,Other,Wyoming,,,,,,,
14083,Northern New York,Other,Wyoming,,,,,,,
14113,Northern New York,Other,Wyoming,,,,,,,
14130,Northern New York,Other,Wyoming,,,,,,,
